Hotel_name,name,rating,review
Cinnamon Hotel,cipto Omarsaid,5.0,"Nice and comfy hotel. Especilly the staff, great people"
Cinnamon Hotel,Gatot Widayanto,5.0,Great! Finally Bandung as a new syariah hotel! Hope all the best for this great hotel!
Cinnamon Hotel,Hendro Kusumo BSN,5.0,Excellent .....nice hotel
Cinnamon Hotel,Arjono Pta,5.0,Good place for family stay but traffic is not so friendly
Cinnamon Hotel,Ferry Faryd,5.0,"Nice hotel, great view from the roof top, reasonable price"
Cinnamon Hotel,izza izza,5.0,"OMG I Feel like in the inside of genie bottle, love the hospitality.. And the service is excellent"
Cinnamon Hotel,Bakmi MGM,5.0,The Best Shariah Hotel in Indonesia. Very Very Remommended Hotel in Bandung
Cinnamon Hotel,Taufik Hidayat,5.0,"Great view, great facilities, and convenient for family"
Cinnamon Hotel,Citra Pujianita,5.0,"Pleasant stay, friendly staff. Totally recommended"
Cinnamon Hotel,Yohan Kurniawan,5.0,Nice & clean hotel room.. Recomended
Cinnamon Hotel,Welly Widiana,5.0,Good location good view great room nice place for meeting
Cinnamon Hotel,Yohan Kurniawan,5.0,Nice & clean hotel room. Recomended
Cinnamon Hotel,Henie Hendriani,5.0,Great syariah hotel....good also for kids
Cinnamon Hotel,indra Vrooh,5.0,Moslem hotel very comfort n peacefull
Cinnamon Hotel,edie hand,5.0,Nice place
Cinnamon Hotel,Wahyu Pambudi,5.0,"A very nice syariah boutique hotel, great for families"
Cinnamon Hotel,TMS Channel,5.0,👍
Cinnamon Hotel,Mustofa Najib,4.0,"Nice place, strategic location. Breakfast is OK."
Cinnamon Hotel,Indra Haryanto,5.0,Islamic hotel.... Good place and flexible for family group....
Cinnamon Hotel,Bella Wiraniskala,5.0,-Clean and spacious room.-Delicious food variety.
Cinnamon Hotel,sansan santana,1.0,Unrecommended.
Cinnamon Hotel,Nugs Ugroseno,3.0,Moslem hotel boutique. Small size rooms like ibis hotel
Cinnamon Hotel,Danik Easteria,5.0,"Comfortable, clean, friendly staff, affordable"
Cinnamon Hotel,Yohan Kurniawan,5.0,"Nice hotel, good services 👍"
Cinnamon Hotel,Faisal Batubara,5.0,If you look for hotel good for Moslem 👍👍👍
Cinnamon Hotel,harjanto laksono,4.0,Nice n lux n clean hotel
Cinnamon Hotel,Nafisah's Store,4.0,Good service hotel
Cinnamon Hotel,Jehan Bram,4.0,Nice to have Assalamualaikum a lot
Cinnamon Hotel,Asih Andayani,5.0,Very recommended 4 moslem family...
Cinnamon Hotel,Setiawan Agung Wibowo,5.0,"Great view in the morning, from roof top."
Cinnamon Hotel,Rahmawati NFS,5.0,"Good Service, Comfort Room"
Cinnamon Hotel,Tati Haryatin,4.0,Nice place though the interior is a bit dark.
Cinnamon Hotel,Hary Juliandy,5.0,You won't missed Shalat time here
Cinnamon Hotel,yudi Sunjaya,5.0,Good service end good hotel
Cinnamon Hotel,Muhammad Gurning,5.0,Great place for MOSLEM Family n Biz
Cinnamon Hotel,Reza Aviandri,5.0,3 star taste like 5 star :-)
Cinnamon Hotel,helmi Nugraha,4.0,Small but have a good hospitality
Cinnamon Hotel,Oktaviani Moersalin,5.0,Very recommended sharia hotel in Bandung
Cinnamon Hotel,Istiti Agustina,4.0,Good hotel to stay and transit.
Cinnamon Hotel,Zulfikar Noer H,5.0,recommended hotel for muslim
Cinnamon Hotel,Vivthy_ Ana,5.0,Nice view from 7 floor
Cinnamon Hotel,In'am Shoimin,5.0,"good service, good place, good performance"
Cinnamon Hotel,Bramantyo Jati,5.0,Only need faster wifi
Cinnamon Hotel,Budi Santosa,5.0,It's great hotel
Cinnamon Hotel,Ganda Sidik,5.0,A musli-friendly hotel.
Cinnamon Hotel,Royals Capital,3.0,Don't have price list to be taken.
Cinnamon Hotel,Muhammad Imansyah,5.0,nice place for family stay
Cinnamon Hotel,Henry Kusuma,5.0,Nice hotel with nice food
Cinnamon Hotel,Hilva Ramadhani,4.0,Very nice n good place
Cinnamon Hotel,Leonardo Harlim,5.0,Nice stay
Cinnamon Hotel,Ilmi amalia fitriani,5.0,Lux place ....thumbs up
Cinnamon Hotel,pardamean napitupulu,4.0,Nice breakfast and nice services
Cinnamon Hotel,Mas Alvin,5.0,"Friendly, cozy, save and Syar'ie."
Cinnamon Hotel,Arga Febriantoni,5.0,Very good
Cinnamon Hotel,Dian Sukmasari,5.0,Recommended for Hotel syariah
Cinnamon Hotel,Aditya Nugroho,5.0,Nice
Capsule Bali,Holly Parkinson,5.0,"My favourite hostel I've stayed. So much fun, something going on every day. If you love to party this is the place hands down. Really gorgeous rooms, comfy beds and lovely common areas, always so clean. The staff are fantastic too and the food is absolutely delicious. Location is brilliant, a 3-5 min walk to the main bars. Honestly such a good place, loved it!!"
Capsule Bali,Abby Barnes,3.0,"Stayed in the hostel for 4 nights. Great hostel and comfy beds. Only down side was you cannot relax downstairs as there’s karaoke going on almost every night. It was very loud Also, the pool turned my blonde hair bright GREEN!!"
Capsule Bali,Emma Rouse,1.0,"Do not stay here someone DROWNED. The staff don’t care about guest safety. I was staying here with friends and a guest drowned in their pool during the pool party were binge drinking is encouraged. My friends saw him go down and immediately were trying to alert staff and go down to find him, however there is a really deep end, due to the diving board, and you can’t see the bottom, making this very difficult. Despite being told, the staff brushed my friends off and claimed they were just seeing things, after alerting more staff it took them at least half an hour for someone else to help and eventually find and bring up the body and chaos ensued with other guests doing cpr. A very traumatic experience dealt with horribly by the staff and a man is now dead. Another night a man tried to get into my friends bed whilst she was sleeping and when questioned about it in the morning claimed to be drunk and didn’t remember. The hostel were informed but stated that they couldn’t kick him out as he was a paying customer, disgusting."
Capsule Bali,Raghvi Khatri,1.0,"This is most terrifying place to live in. The staff do not care about their guest safety. All they care about throwing partying, and binge drinking. On the second night of our stay- a guy drowned in the pool and died. when my friends informed the staff , they ignored it by saying it’s a ghost and we should have fun in Bali. There are no lights in the deep swimming pool and no staff is assigned to keep a look at the pool whilst hosting a pool party. The staff were not properly trained on how to handle a situation like that. It took them 10 mins to actually call an ambulance and the ambulance never arrived. he was long gone due their ignorance. The guest were trying to the cpr. AND on the first night a supposedly drunk guy tried to get into my friends bed and were watching her sleep. When we complained about it to the reception , the staff said that manager is offering free drinks and food to us as a bribe but they will not take any action against the guy. Do your mental health a favour and don’t stay here."
Capsule Bali,Amelia Chisholm,1.0,"Somebody drowned and died in the swimming pool! Myself and my friends were supposed to spend 2 nights at this hostel but left on our second evening after a man drowned during the pool party whilst staff members were partying and doing balloons. We saw the man drown and immediately informed staff members after one of us tried to swim to the bottom of the pool to save him but couldn’t find him. The first staff member ignored what we were telling him and walked away. The second didn’t seem to believe us and after shining her torch at the pool for a couple of seconds walked away too. Another staff member told us that the man we saw drown was probably a ghost and that it’s normal to see these things in Bali. After 30 minutes, one man swam to the bottom of the pool and found the man’s body. Staff members refused to call an ambulance and did nothing to help, as other guests ran to get a defibrillator and attempted to resuscitate him but it was too late. Their dorms are also mixed and have no locks so on our first night one of us woke up to a random man trying to climb into her bed at 4am. Don’t stay here. The staff don’t care about guest safety and are putting people in danger."
Capsule Bali,Daniel Thompson,5.0,Very good place to stay! Good place to events and socialize!!Staff is really good and helpfull the drinks and food are delliciousSo recomended to stay here and enjoy the party in the hostel
Capsule Bali,Lauren Cheesman,1.0,"This place needs to be SHUT DOWN!! During my two night stay here (which ended up becoming one night) a boy DROWNED and DIED in the pool during the 'pool party' on the 13th Dec. We saw him go under and my friend tried searching the insanely deep pool (which has no lights in it, for a start!!). For OVER 30 minutes we alerted 5 or more different members of staff!!! telling them that someone was at the bottom of the pool drowning and that they need to get a lifeguard in there or drain the pool or do something!!. We were completely ignored for no valid reason, with one staff member even going as far as to gaslight us saying 'it's bali haha you might have seen a ghost'. Because of the disgusting ignorance of this hostel's staff and management an SOMEONE IS DEAD. After 30 minutes of trying to get staff to listen to us someone jumped in and eventually found the body. It took THIRTY (30) MINUTES!!!!! Not only does mycapsulebali encourage binge drinking, balloon-taking and swimming at the same time during their 'karaoke' and 'pool parties' etc. but they have no staff members trained in cpr or lifeguarduarding. There isn't so much as a protocol for when a guest tells someone that 'there's someone drowning in the pool'. Instead, you are ignored. When the body was taken out of the water the staff literally did nothing!! I wish I was joking it was honestly the most disgusting thing I have ever witnessed and has caused me to question my faith in humanity. 3 or 4 different GUESTS attempted cpr whilst other GUESTS screamed at staff to call an ambulance, an ambulance that never even turned up. Since this tragic incident, my friends have visited the Balinese police in order to give a statement and open up an investigation but were essentially laughed by said police. THIS PLACE NEEDS TO BE SHUT DOWN. Please, I beg you, do not book a stay at this vile establishment!!!!!!! Doing so would only support heartless, money-hungry individuals whose ignorance is to blame for a preventable death."
